,Close,Open,High,Low,Volume,Adj Close,Returns,SMA_20,SMA_50
2024-06-07,33.444639026917145,33.470688316868426,33.870177750695035,32.51655699758334,61716,33.444639026917145,-0.04992902459138859,37.627777619451905,39.81212996397621
2024-06-10,34.56646941741522,34.80569875893725,35.59537635593988,34.09809372418733,342704,34.56646941741522,0.03354290622168765,37.32712453672009,39.7099284997055
2024-06-11,34.489761435687726,34.367770305415135,35.494364022289425,33.6881210744614,268066,34.489761435687726,-0.0022191442464426503,37.046508498189965,39.58302420038579
2024-06-12,34.74941636289921,34.66932168694285,35.48181803023251,34.63400147633383,431739,34.74941636289921,0.007528463996355983,36.81340562265602,39.46632472082859
2024-06-13,35.15883665713347,35.300782039488276,35.172595024921996,34.459569102557964,447410,35.15883665713347,0.01178207685442989,36.62321252613545,39.345705072682605
2024-06-14,34.07593796130228,33.89438964273429,34.921559420659165,33.19148838727573,148746,34.07593796130228,-0.030800185637299138,36.42871940142455,39.207992393142206
2024-06-17,33.17436387780942,32.98810283018932,33.59477751888154,32.610901563340654,380295,33.17436387780942,-0.0264577921381568,36.179925531425376,39.03873613718608
2024-06-18,33.42778402370135,33.10838168030361,33.71552797526102,32.88241929921692,32657,33.42778402370135,0.007639035576547881,35.970405435472955,38.88187029724758
2024-06-19,33.12495947564456,33.38676230144315,33.48132824944863,32.56399467014129,482591,33.12495947564456,-0.009059067386640973,35.73661789801409,38.72201608632982
2024-06-20,33.63604818314873,33.89171924690372,33.68424293577462,33.02278786313921,309030,33.63604818314873,0.015429111932346862,35.539348493108506,38.56820632746728
2024-06-21,33.742076647690254,33.9246035737058,34.03481265968375,33.28417145646815,189438,33.742076647690254,0.003152227157132037,35.3467130257259,38.42674232809116
2024-06-24,33.23493659361241,33.4690674127593,34.07306147267055,32.689290245161274,485011,33.23493659361241,-0.015029900482208758,35.16446900589743,38.270811631407724
2024-06-25,31.835809665447474,32.14653024874581,32.38309847969745,31.754401159568392,380427,31.835809665447474,-0.042098077251449983,34.883183187081485,38.081475669488434
2024-06-26,31.321946230929655,31.25056064111848,31.827752058256976,30.772194128676915,45672,31.321946230929655,-0.016141051222439473,34.587278339126236,37.86695913844154
2024-06-27,30.54347768505723,30.551229838452297,30.721257266910378,29.877742653212554,26530,30.54347768505723,-0.024853773138263868,34.240415079331584,37.6314048024155
2024-06-28,30.77648624548165,30.748525769550373,31.638563380569792,30.26939016171635,178632,30.77648624548165,0.007628750164831999,33.89271448240763,37.41608392941447
2024-07-01,30.08929185883449,29.955115435860392,30.822983820657267,29.361699579295706,293337,30.08929185883449,-0.022328552426872594,33.52693875962033,37.183201110712915
2024-07-02,29.829662682908076,29.865283430526326,30.12614797266262,29.434059533353434,422849,29.829662682908076,-0.008628623669326485,33.14361906778605,36.94658844042389
2024-07-03,29.178960496368312,28.987344299283524,29.764267486808695,28.59545079137048,181153,29.178960496368312,-0.02181393043081936,32.78015588601063,36.69250343793422
2024-07-04,29.797561837295227,29.70228250515004,30.04543864612865,29.16384376445381,246142,29.797561837295227,0.021200252867263902,32.5099213182642,36.45353235182649
2024-07-05,30.064331609719012,30.124239956520373,30.39258308376355,30.037611731720585,398547,30.064331609719012,0.008952738277058891,32.34090594740429,36.22627537646732
2024-07-08,30.1860528995468,30.026410026060898,30.312044410511373,29.551923819889364,114167,30.1860528995468,0.004048694360078153,32.121885121510864,35.998904457462785
2024-07-09,30.27297189431436,30.297101411243506,30.51724204958533,29.942707565075764,70853,30.27297189431436,0.0028794422065319125,31.911045644442197,35.793384149154264
2024-07-10,30.965180049129025,30.736842246611825,31.509624759344387,30.27208435796424,22151,30.965180049129025,0.022865550076524466,31.721833828753695,35.59594740662842
2024-07-11,30.559278650726995,30.510922368367567,31.37783259260351,30.192390843574664,196127,30.559278650726995,-0.013108317076084508,31.491855928433363,35.38980261197244
2024-07-12,30.957708572910676,31.18396712998428,31.456369013871896,30.18869530556401,216017,30.957708572910676,0.01303793609585746,31.335944459013785,35.185630328951326
2024-07-15,31.156543482352895,31.304626158455775,31.507027969141507,30.78386144801265,478544,31.156543482352895,0.006422791563333252,31.23505343924096,34.9789760109418
2024-07-16,31.002099581204167,31.182764372619022,31.777866405389283,30.72763670502895,134969,31.002099581204167,-0.004957029371252419,31.1137692171161,34.77112211760976
2024-07-17,29.74431448871755,29.6895511279304,30.286627672187194,29.57160651584639,347422,29.74431448871755,-0.040570964853270164,30.944736967769746,34.5404625123103
2024-07-18,29.511770930400736,29.787152111691373,29.91032123784144,28.93084590168942,304652,29.511770930400736,-0.007818084306667084,30.73852310513235,34.30001953809384
2024-07-19,28.90360490042712,28.955879312872828,29.115592236004343,28.59441979004929,84770,28.90360490042712,-0.02060757490317644,30.49659951776919,34.05266393573708
2024-07-22,29.65314455639576,29.819219557190717,29.95868212034147,29.42740206378841,440304,29.65314455639576,0.025932393504229045,30.317509915908364,33.83413620542397
2024-07-23,29.620811220456705,29.58945354518461,29.920041351333545,28.80954711063187,386733,29.620811220456705,-0.001090384727244098,30.206759993658824,33.6245107857073
2024-07-24,28.899132687128116,28.94690324267647,29.496584636542416,28.769773618971332,489467,28.899132687128116,-0.024363901716175307,30.08561931646874,33.4142639619783
2024-07-25,29.58054419611973,29.42743472981028,30.148294084789434,28.862449480965882,57856,29.58054419611973,0.023578960530366455,30.037472642021875,33.226620874149795
2024-07-26,29.757638117638912,29.892388453933744,30.203709851603126,29.578373423301507,17484,29.757638117638912,0.005986837846695625,29.986530235629733,33.06245762739217
2024-07-29,30.032945874976505,30.18537213685733,30.83729003828101,29.510266855547286,319296,30.032945874976505,0.00925166695855495,29.98371293643683,32.90011171933584
2024-07-30,31.006649302658534,30.93749324209574,31.046780543935466,30.549047952309667,321252,31.006649302658534,0.03242117612223039,30.04256226742436,32.76788098653402
2024-07-31,30.818631113378174,31.004019759271532,30.990939787610813,29.983648348039157,82147,30.818631113378174,-0.0060638022330339325,30.124545798274852,32.62823940430514
2024-08-01,31.154602359242727,31.04083776865953,31.831062912671715,31.139455692107813,172167,31.154602359242727,0.01090156290941513,30.19239782437223,32.49970272586479
2024-08-02,31.059673474552394,30.807162298570947,31.345241245117347,30.79369110835848,196937,31.059673474552394,-0.0030470260411514793,30.242164917613895,32.369000475448985
2024-08-05,30.351103948766273,30.483033801487736,30.421104098567955,29.636855336731408,142557,30.351103948766273,-0.022813167252600408,30.250417470074872,32.23842621462068
2024-08-06,30.556622243525425,30.53355746341378,30.59081848346921,30.437574961401452,462297,30.556622243525425,0.0067713614340378925,30.264599987535423,32.10032813865586
2024-08-07,29.08226082202974,29.12329521186158,29.68209058521291,28.5511635512881,276080,29.08226082202974,-0.04825014393755789,30.170454026180455,31.937172491295758
2024-08-08,29.871576674867075,29.665756048839945,30.000893085902096,29.1891681812281,256327,29.871576674867075,0.027140800973747936,30.136068927387463,31.7849891671741
2024-08-09,29.968456831505698,30.113863765711482,30.25469002095946,29.523821475223908,181520,29.968456831505698,0.0032432220666855915,30.08660634031721,31.629748340124994
2024-08-12,29.719498899527082,29.98459575712219,29.816039357905616,29.58556518813101,344827,29.719498899527082,-0.008307332385459665,30.01475411117592,31.476042191823932
2024-08-13,29.605678780100607,29.663412579279314,29.731970851435463,29.270638896292105,144577,29.605678780100607,-0.0038298128717199065,29.944933071120744,31.318234637034067
2024-08-14,29.720583077905832,29.767635773498334,30.472804480991126,28.976737630929474,161037,29.720583077905832,0.0038811573502059993,29.943746500580158,31.18368181595465
2024-08-15,29.647063071688216,29.753897387334774,30.142493200833293,29.448425204237623,179760,29.647063071688216,-0.0024737067245585997,29.95051110764453,31.072578013543936
2024-08-16,30.903953245337206,31.1723311241776,31.232699668952357,30.097728770689027,482546,30.903953245337206,0.04239509898871807,30.050528524890034,31.021764297912338
2024-08-19,30.770950019431726,30.579617255269046,30.825237974992625,30.4594686838866,495035,30.770950019431726,-0.004303760908826337,30.106418798041837,30.945853909952667
2024-08-20,30.863773584717027,30.99942034222223,31.638401741138804,30.69202815915333,47611,30.863773584717027,0.0030165973174920424,30.16856691625485,30.873334152933253
2024-08-21,30.649165058358086,30.762936247829185,31.17519649121299,29.741528115703783,323340,30.649165058358086,-0.00695341176508657,30.256068534816354,30.791329126842427
2024-08-22,31.30816807365121,31.167956927757103,31.91386900457361,30.532113581482836,133977,31.30816807365121,0.021501499764784437,30.34244972869292,30.714315755172784
2024-08-23,31.309083226611854,31.335422904898444,31.384057611337145,30.70471621540786,57273,31.309083226611854,2.9230485746989388e-05,30.420021984141567,30.65897866047898
2024-08-26,31.012424486312504,31.04725719397757,31.67278912841102,30.932472195952034,27905,31.012424486312504,-0.009475165342663128,30.46899591470837,30.615739872649037
2024-08-27,30.675210747876523,30.546558577163932,30.859546409415657,30.590865199955793,344567,30.675210747876523,-0.010873504539601897,30.45242398696927,30.56068840713254
2024-08-28,30.792917975526656,30.811381783720424,31.465138085779127,30.04198528022482,13535,30.792917975526656,0.003837210072249686,30.45113833007669,30.514047577130185
2024-08-29,30.29187074935972,30.20212122969952,30.60153356603449,30.2212433512207,98727,30.29187074935972,-0.016271508486631725,30.408001749582542,30.4471640284544
2024-08-30,30.510849466792124,30.58067492602502,31.391384415640612,30.350700018840488,33814,30.510849466792124,0.007228959850128502,30.38056054919453,30.38253948483644
2024-09-02,31.760785121892617,32.06261534754587,31.9135361985674,31.33396083921894,291935,31.760785121892617,0.040966924125168,30.451044607850843,30.353056455402047
2024-09-03,33.35669180063157,33.09669492912336,33.96871544228638,33.29769819714147,14810,33.35669180063157,0.05024770869530237,30.591048085706156,30.383474098105726
2024-09-04,33.4998242070716,33.71108283890015,34.297178103381576,33.29940820868267,84946,33.4998242070716,0.004290965282034209,30.811926254958244,30.427031657628564
2024-09-05,33.28090030592123,33.30250978534103,33.39699720412277,32.38413080297619,484245,33.28090030592123,-0.006535076118523442,30.982392436510953,30.481780110045843
2024-09-06,31.897472357704522,31.901543393739438,32.18996177021929,31.592013179795135,331250,31.897472357704522,-0.0415682248827437,31.078843212820892,30.504199832290304
2024-09-09,31.650842255949506,31.714083918850257,32.40384685761806,30.748132042236936,150402,31.650842255949506,-0.00773196380544694,31.175410380642017,30.535430840232603
2024-09-10,31.432079046162563,31.26446490882799,31.448584342049507,30.539578651572885,324808,31.432079046162563,-0.006911765823414129,31.266730393945114,30.567479167497694
2024-09-11,32.05132561919107,31.937874385393798,32.169033616397144,31.358825624497957,193897,32.05132561919107,0.01970110128951541,31.38326752100938,30.624926469954143
2024-09-12,32.16106347046788,32.2270022320253,32.89773059471437,31.714551408499283,117301,32.16106347046788,0.003423816305778704,31.508967540948362,30.6721965026176
2024-09-13,31.022516057120967,30.81550071054269,31.080956523863147,30.47877850044594,487492,31.022516057120967,-0.0354014230403914,31.514895681537546,30.69136019156564
2024-09-16,30.060446327018955,30.17627716750058,30.27450123798006,29.244364100111376,339820,30.060446327018955,-0.03101198266222438,31.479370496916907,30.688848060115077
2024-09-17,29.78282404872001,29.97779744084394,30.187898017895833,28.927832418941904,470405,29.78282404872001,-0.009235467606793724,31.42532302011706,30.679045103203197
2024-09-18,30.830239794815256,30.780948400515268,30.995441978181333,29.963337502343908,64540,30.830239794815256,0.035168449586306494,31.434376756939912,30.676346298116922
2024-09-19,32.456939195879166,32.28471905511822,32.91050809656514,31.627307370021974,192495,32.456939195879166,0.05276311218758245,31.491815313051312,30.714299509019966
2024-09-20,30.87317100749173,31.029017859685244,31.261921102286426,30.40604043138588,221245,30.87317100749173,-0.048795981002069166,31.47001970209531,30.712608757711585
2024-09-23,31.167395884496088,31.129825878812657,31.47486825185049,31.157129757526615,470179,31.167395884496088,0.009530115223115976,31.47776827200449,30.712825805754445
2024-09-24,31.182960873782186,31.308836189155006,31.541894866852875,31.124888208458874,236483,31.182960873782186,0.0004993997363071934,31.50315577829977,30.71644303160601
2024-09-25,30.02610139667967,30.121279236298253,30.23894248322712,29.348055419882165,180734,30.02610139667967,-0.037099090166103244,31.464814949357425,30.722078769765247
2024-09-26,29.452250593752403,29.73790235765274,29.78977221049206,29.106736826614036,319481,29.452250593752403,-0.01911173200096916,31.422833941577057,30.720888363032287
2024-09-27,29.261196920564437,29.50146831330548,29.947916370600662,29.193544201179787,141659,29.261196920564437,-0.006486895545717464,31.36035131426567,30.72804020343503
2024-09-30,28.925522785439213,28.835794271406776,29.29640744853258,28.577704887052178,272056,28.925522785439213,-0.011471647452989675,31.218588197443,30.713487768015902
2024-10-01,29.975861351554126,29.80966426117304,30.44292507874484,29.081380072063563,468524,29.975861351554126,0.03631182654522824,31.04954667498913,30.720588770637846
2024-10-02,30.229363675280403,30.254502012557776,30.3600703464436,30.103668287034697,404448,30.229363675280403,0.008456882047632508,30.886023648399572,30.747193390400895
2024-10-03,30.374171895667402,30.210641803514456,31.067359475791296,29.85375777120359,55799,30.374171895667402,0.004790316526093852,30.740687227886877,30.76306594439185
2024-10-04,30.586203352524986,30.823090096788903,30.964425945259404,30.40790969224728,228932,30.586203352524986,0.0069806497963431635,30.675123777627903,30.779637249089575
2024-10-07,30.966003293615103,31.189700762005046,31.131403829068216,30.911685104475687,486845,30.966003293615103,0.012417361406797944,30.64088182951118,30.79829839746234
2024-10-08,32.010757983219065,31.80915227429427,32.122405978564295,31.316668866228234,402957,32.010757983219065,0.03373876440229462,30.669815776364004,30.818380571073554
2024-10-09,31.117001199621654,31.29370039603419,31.133998649112396,30.383477458806563,476038,31.117001199621654,-0.027920512974605072,30.623099555385533,30.824347972798424
2024-10-10,30.542628003108113,30.40441015864427,31.182053055291814,30.53172499240882,362530,30.542628003108113,-0.018458500959935842,30.542177782017546,30.81210848567573
2024-10-11,29.661644942475522,29.802619585868964,30.451927927821178,29.643679054706734,466963,29.661644942475522,-0.028844376474183586,30.474134226285276,30.784147915034197
2024-10-14,29.839311802569295,30.032984859814132,29.965474290255873,29.297676854902356,369531,29.839311802569295,0.005989784465370462,30.46307750006279,30.773912072110253
2024-10-15,28.870602245001287,28.721560983721922,29.177133621262094,28.47653006240098,474734,28.870602245001287,-0.03246420574232545,30.41746640987685,30.74019167213977
2024-10-16,29.396278070909627,29.31169717070543,30.275827277887288,29.365058986371157,185513,29.396278070909627,0.018207996544282512,30.345768323681575,30.746472017117366
2024-10-17,28.846645191159613,28.94778091656929,29.35384889480295,28.246353010236206,121216,28.846645191159613,-0.01869736292547619,30.165253623445597,30.72597338744322
2024-10-18,28.62827336393127,28.493635582280255,29.215885187360804,28.284775151490418,357148,28.62827336393127,-0.007570094400275895,30.05300874126757,30.69916971809173
2024-10-21,28.806465770812885,28.64665186882832,29.52373818112329,28.531183415180905,345883,28.806465770812885,0.006224350473966078,29.934962235583413,30.680909055517446
2024-10-22,29.989791732115982,29.9315526359643,30.21707290290208,29.835523247733253,118165,29.989791732115982,0.04107848462625574,29.875303778500104,30.68859131455775
2024-10-23,30.43526130829694,30.410987831023196,30.50390152912515,30.219832346834384,238737,30.43526130829694,0.01485404034013027,29.895761774080967,30.702884879165577
2024-10-24,30.21870984551284,30.00601789130429,30.702003021653397,29.91328343947238,45922,30.21870984551284,-0.007115150436545314,29.934084736668986,30.71431781464207
2024-10-25,30.216304305844762,30.49204375255756,30.21762343312715,29.726714951076,105912,30.216304305844762,-7.96043140285363e-05,29.981840105933003,30.70056483585222
2024-10-28,30.562222230002256,30.743173457654436,31.07319971370442,30.495184840951712,69736,30.562222230002256,0.011448055349726705,30.063675078161157,30.696390280063632
2024-10-29,31.233515976426407,31.409819931936113,31.58025814863523,31.15483866619368,211849,31.233515976426407,0.02196482118912013,30.126557809404773,30.703785127897817
2024-10-30,32.09077446217088,32.35836805007364,32.54974085003221,31.84844487186199,484176,32.09077446217088,0.02744674939547287,30.21962834874929,30.732617315974075
2024-10-31,33.03179511149638,33.21199407337669,33.58422973884637,32.79128667610242,448519,33.03179511149638,0.029323712658751555,30.352509509540745,30.767089856730976
2024-11-01,32.12828954552371,32.07304655453865,32.83977955067351,31.270946587295033,143468,32.12828954552371,-0.027352602634006296,30.429613819190678,30.78347398310921
2024-11-04,32.0314029053305,31.970825211270707,32.65161971078557,31.81665938219788,29053,32.0314029053305,-0.0030156177488354086,30.48288379977645,30.803853551489574
2024-11-05,32.578463567476355,32.62141265627449,32.62358749426585,31.810341548912298,453712,32.578463567476355,0.01707888548505676,30.51126907898931,30.84191860788157
2024-11-06,32.712316838686434,32.563447364337215,32.867250468379055,32.418262365414556,173924,32.712316838686434,0.004108642844155019,30.59103486094255,30.880306585144762
2024-11-07,34.02961054606814,33.99072252229968,34.972217389547154,33.47693242779626,89722,34.02961054606814,0.040269043427209716,30.765383988090555,30.955061381078934
2024-11-08,34.612765021683906,34.508967630202754,35.221700491461455,34.147006378708404,301311,34.612765021683906,0.017136677918376586,31.012939992050974,31.03709969217677
2024-11-11,34.651594947088455,34.76985822012763,35.209558942929085,33.912947287104174,350613,34.651594947088455,0.0011218382981026398,31.25355414927693,31.094915888680685
2024-11-12,35.24976294189034,35.05426906342381,36.09687674139219,34.22337485494334,224440,35.24976294189034,0.017262351003330734,31.572512184121386,31.132777311505862
2024-11-13,34.85265910130945,34.71953203920744,35.11462835211218,34.37838184559422,298740,34.85265910130945,-0.011265432940230524,31.84533123564138,31.15983400939062
2024-11-14,34.77523143427109,34.85882832004928,35.584921686701364,33.79974173171974,102706,34.77523143427109,-0.002221571295701996,32.14176054779695,31.189720631957616
2024-11-15,35.498620493550575,35.668429894978914,35.66596036642288,34.956038493062564,486283,35.498620493550575,0.020801847448427946,32.485277904277915,31.261743594674535
2024-11-18,34.52358717027232,34.756585974950085,35.31599692550374,33.70205229465783,162475,34.52358717027232,-0.027466794757711743,32.77113397425089,31.31919849296099
2024-11-19,34.84176662139099,34.76986070170833,34.933733889763936,34.092821241208306,54960,34.84176662139099,0.009216291735542725,33.013732718714635,31.387392244465563
2024-11-20,34.93927374374674,34.84683049815529,35.83072911223298,34.125785527750125,148154,34.93927374374674,0.002798569986858457,33.23893334048712,31.445151206956677
2024-11-21,35.71293493953405,36.01957488135855,36.51971254195049,35.530108440971354,471911,35.71293493953405,0.02214302453627215,33.51364459518819,31.516188636337997
2024-11-22,34.936538465546974,34.72450507992784,35.69851767477156,34.70481654260932,129580,34.936538465546974,-0.0217399235123521,33.749656303173296,31.594469084506517
2024-11-25,35.36436596186545,35.40324608653739,35.74892271168488,34.973855597935675,297561,35.36436596186545,0.012245846758412782,33.98976348976646,31.70054747720345
2024-11-26,35.96892019376654,36.190444289521245,36.55729686776565,35.92769738747434,16906,35.96892019376654,0.017095011191576415,34.22653370063346,31.824269400104377
2024-11-27,35.97187197405182,35.950239091137185,36.6421324906173,35.852216661760195,37432,35.97187197405182,8.206474560190635e-05,34.420588576227516,31.92710204368911
2024-11-28,36.1434276814,35.89635696107306,36.85147812802184,35.740991781505265,262804,36.1434276814,0.004769162624395085,34.57617020472269,32.00083181339953
2024-11-29,36.15469134643948,36.199150895729595,37.12928683463777,35.20926802031374,163583,36.15469134643948,0.00031163798682198873,34.777490294768484,32.106462220178486
2024-12-02,36.11160037882883,36.044574637812524,36.74855402895376,36.1058495433371,257566,36.11160037882883,-0.0011918499648563285,34.9815001684434,32.20534631006514
2024-12-03,37.13246318776538,37.34694716506764,37.58133495141639,36.32572765936304,124592,37.13246318776538,0.028269663992378735,35.20920014945786,32.3243363563448
2024-12-04,37.01601482396586,37.167205187421835,37.19731698397386,36.06489609555079,436491,37.01601482396586,-0.0031360258329936608,35.42438504872182,32.46413462489053
2024-12-05,37.31258838738514,37.01436698908575,37.596981381948275,37.064904755730836,217062,37.31258838738514,0.008012033840749,35.58853394078767,32.62134138076318
2024-12-06,37.639978462273895,37.85658124200937,38.732552450074095,36.6544500828437,111205,37.639978462273895,0.008774252579042185,35.73989461281717,32.78891701159737
2024-12-09,37.14119473275731,37.087208777955624,37.64409986020071,36.725352202516575,201997,37.14119473275731,-0.013251435040445236,35.86437460210061,32.95323045054373
2024-12-10,36.81995814908489,36.58343164116882,37.47386534427383,36.5764744711554,368046,36.81995814908489,-0.008649064360579217,35.94288436246033,33.09011238649435
2024-12-11,36.863970777100775,36.97828775220201,37.342634613130386,36.2564963041899,272985,36.863970777100775,0.0011953470407999323,36.04344994624991,33.22280452853076
2024-12-12,36.82989085790224,36.513608861631425,37.906984456375504,36.09297334593117,469189,36.82989085790224,-0.0009244777076402588,36.14618291743146,33.35191890777545
2024-12-13,37.581999815840994,37.85811057793508,37.67425789331996,36.96545755157882,183259,37.581999815840994,0.020421156305908017,36.25035188354599,33.49183483704177
2024-12-16,37.10914973333161,37.107110613699994,37.32702903725134,36.889248056811276,382645,37.10914973333161,-0.012581823341664577,36.37963001169895,33.614697765836105
2024-12-17,37.35179205356778,37.67766884985655,37.85162667192983,36.47274378292058,171279,37.35179205356778,0.006538611689564489,36.50513128330779,33.72151844724308
2024-12-18,37.01853582516948,36.9364109128929,37.841560567284816,35.96548092036185,57864,37.01853582516948,-0.008922094766440125,36.609094387378924,33.839549139754034
2024-12-19,36.94679065208809,36.58167893137626,38.00709632104643,36.1089098803697,325615,36.94679065208809,-0.0019380878114744204,36.67078717300662,33.967632392733634
2024-12-20,38.358695905659346,37.97852427651314,39.25844485584092,38.23349659704199,13214,38.358695905659346,0.038214557439279595,36.841895045012244,34.14157341199731
